dataset,time_h,innovation_v,soc_estimated,voltage_predicted_v,voltage_measured_v
nominal,2.5,-0.011544014343847664,0.9734169208559271,29.895107688532004,29.883563674188157
nominal,2.5166666666666666,0.013460768833148506,0.9685530790035116,29.87253321416057,29.885993982993718
nominal,2.533333333333333,-0.06474895518669754,0.9612324344301753,29.853006549083588,29.78825759389689
nominal,2.55,0.026590086098835286,0.9566658325957185,29.823346472081084,29.84993655817992
nominal,2.566666666666667,0.010169166386091888,0.9515486264697037,29.804925999871553,29.815095166257645
nominal,2.583333333333333,-0.023665822895413413,0.9453276698628922,29.78426276395583,29.760596941060417
nominal,2.6,-0.03743967212815491,0.9386645188761175,29.759328315640325,29.72188864351217
nominal,2.6166666666666667,0.012947466289631393,0.9335410776845784,29.732549238455725,29.745496704745356
nominal,2.6333333333333333,0.00897663646047775,0.9283284277808124,29.712193961790533,29.72117059825101
nominal,2.65,0.02248861083943865,0.9235445546147195,29.691372979871787,29.713861590711225
nominal,2.6666666666666665,-0.05678114513055377,0.9163463711465665,29.672468388038002,29.61568724290745
nominal,2.683333333333333,0.04017331055224105,0.9121628972521572,29.643640353688806,29.683813664241047
nominal,2.7,-0.009482053527854362,0.9065028373646156,29.627194144724523,29.61771209119667
nominal,2.716666666666667,-0.06298413896270105,0.8992358176366921,29.604799938006327,29.541815799043626
nominal,2.7333333333333334,0.03145093256890519,0.8949367743599282,29.57582389514535,29.607274827714257
nominal,2.75,-0.0014265400649691173,0.8896872104263484,29.558926788901193,29.557500248836224
nominal,2.7666666666666666,0.03775122044497081,0.8857389509472272,29.538246700987578,29.57599792143255
nominal,2.783333333333333,0.030674545183515534,0.8815690954601313,29.522450026428686,29.5531245716122
nominal,2.8,0.07647142039534316,0.8789043327717058,29.506078254581197,29.58254967497654
nominal,2.816666666666667,0.008323767624002443,0.8741497659749334,29.495560753694825,29.503884521318827
nominal,2.833333333333333,0.024123147735711115,0.8699696703453578,29.47686954998806,29.50099269772377
nominal,2.85,0.022351896447574404,0.8657565588497654,29.460238050621573,29.482589947069147
nominal,2.8666666666666667,-0.0038873028826245104,0.8607182731819046,29.443357996491745,29.43947069360912
nominal,2.8833333333333333,-0.005827262479066064,0.8556073332516896,29.4231562281307,29.417328965651635
nominal,2.9,0.0058515412380160114,0.8508867769521057,29.40281718414208,29.408668725380096
nominal,2.9166666666666665,-0.018481553524491545,0.8453641534134723,29.383762010259595,29.365280456735103
nominal,2.933333333333333,0.008927875787108519,0.8406582870847251,29.36151948143268,29.37044735721979
nominal,2.95,0.02235434396443381,0.8363041571269464,29.342428138426033,29.364782482390467
nominal,2.966666666666667,-0.037618027649902075,0.8300377203841925,29.324843369813934,29.28722534216403
nominal,2.9833333333333334,-0.05466823271978427,0.8231919572054849,29.299587166708505,29.24491893398872
nominal,3.0,0.01195444894264952,0.8273045720249532,29.30772708521046,29.31968153415311
nominal,3.0166666666666666,-0.018159219701956886,0.830417346742444,29.323934575521577,29.30577535581962
nominal,3.033333333333333,0.004717042211883182,0.8341778644962138,29.336123052194733,29.340840094406616
nominal,3.05,0.0025460325642754356,0.8378752609250812,29.35118345054865,29.353729483112925
nominal,3.066666666666667,-0.06676867744874215,0.8393602130823872,29.36576960468004,29.299000927231297
nominal,3.083333333333333,0.026269748080633093,0.843734083298148,29.371659433987254,29.397929182067887
nominal,3.1,0.011420742026761133,0.8476451090764525,29.389155808237167,29.400576550263928
nominal,3.1166666666666667,-0.02981467369512103,0.850251834634362,29.404726433225342,29.37491175953022
nominal,3.1333333333333333,0.023250542591025436,0.8545726039119033,29.41539013337972,29.438640675970746
nominal,3.15,-0.05459431129995451,0.8564794496273501,29.432727915407582,29.378133604107628
nominal,3.1666666666666665,-0.07032203365950807,0.8579140073158984,29.440428028732693,29.370105995073185
nominal,3.183333333333333,0.03947867183150677,0.8628252925076076,29.446376584231,29.485855256062507
nominal,3.2,-0.03460796786225018,0.8654961920327383,29.4663017803093,29.43169381244705
nominal,3.216666666666667,0.013139602384551807,0.8697387387253019,29.47731591548293,29.49045551786748
nominal,3.2333333333333334,0.007569519827089977,0.8738718982464085,29.494543367961853,29.502112887788943
nominal,3.25,0.021741800404083023,0.8785134556142795,29.511341741311607,29.53308354171569
nominal,3.2666666666666666,-0.03275370344908879,0.881508079057066,29.53011802669929,29.497364323250203
nominal,3.283333333333333,0.049674299741369055,0.8871803416740749,29.542524974068222,29.59219927380959
nominal,3.3,-0.0361092547765125,0.8902282744927685,29.565417381298015,29.529308126521503
nominal,3.316666666666667,-0.004832492958087187,0.8942707883016482,29.577685960370392,29.572853467412305
nominal,3.333333333333333,0.0516857973231275,0.9001125185907372,29.59400276669728,29.645688564020407
nominal,3.35,-0.00023435244997571658,0.9043694206388385,29.617506915776577,29.6172725633266
nominal,3.3666666666666667,-0.04195275497587403,0.9073330564618765,29.63456542979831,29.592612674822437
nominal,3.3833333333333333,0.050407678934774935,0.9132249303188146,29.646611846624257,29.697019525559032
nominal,3.4,0.009662395518429179,0.9177921094003427,29.66996314640106,29.67962554191949
nominal,3.4166666666666665,0.02392299221705585,0.9228140991284427,29.68827223260231,29.712195224819364
nominal,3.433333333333333,-0.014991872872858636,0.9265516598923957,29.708076731972177,29.69308485909932
nominal,3.45,-0.045022775539987236,0.9292802116286836,29.72273700609633,29.677714230556344
nominal,3.466666666666667,-0.007475131659528955,0.9331308987093914,29.733456045842416,29.725980914182887
nominal,3.4833333333333334,0.027824909530718145,0.9380263342518986,29.74863444632185,29.77645935585257
nominal,3.5,-0.019921143530439167,0.9413603601081603,29.767926412089164,29.748005268558725
nominal,3.5166666666666666,0.039475705919318926,0.9464823683277966,29.781005257480864,29.820480963400183
nominal,3.533333333333333,0.07946884399710896,0.9528031583975178,29.801299657228665,29.880768501225774
nominal,3.55,0.055352031164893845,0.9582868918116333,29.826242932060026,29.88159496322492
nominal,3.566666666666667,-0.012087157115686864,0.9616081550511457,29.84794037716615,29.835853220050463
nominal,3.583333333333333,-0.049129791947226664,0.9637144199156062,29.860986150163786,29.81185635821656
nominal,3.6,4.957163275065568e-05,0.9673119410472818,29.869241580603223,29.869291152235974
nominal,3.6166666666666663,-0.006809994626095772,0.9706760178481165,29.88355355292956,29.876743558303463
nominal,3.633333333333333,-0.023533145406393174,0.9734970705245111,29.896923816357628,29.873390670951235
nominal,3.65,-0.014260493768201599,0.976581807397006,29.90810608945959,29.89384559569139
nominal,3.6666666666666665,-0.018863210632968475,0.9795533015456926,29.920566210853526,29.901703000220557
nominal,3.683333333333333,0.09104060607025133,0.9859814164292635,29.93256922298416,30.02360982905441
nominal,3.7,0.0016540647844713874,0.9896497501951901,29.958392672057652,29.960046736842123
nominal,3.716666666666667,0.03155600841101602,0.9942598496194023,29.973103088979386,30.0046590973904
nominal,3.733333333333333,-0.017884459998199986,0.9974028429301846,29.991842286633823,29.973957826635623
nominal,3.75,0.01113535471107241,1.0,30.0,30.011135354711072
nominal,3.7666666666666666,0.028822029227836055,1.0,30.0,30.028822029227836
nominal,3.783333333333333,0.02797916528972877,1.0,30.0,30.02797916528973
nominal,3.8,0.020213831810032445,1.0,30.0,30.020213831810032
nominal,3.816666666666667,0.01243848855079932,1.0,30.0,30.0124384885508
nominal,3.8333333333333335,0.0003295654058241837,1.0,30.0,30.000329565405824
nominal,3.85,0.01984134569675078,1.0,30.0,30.01984134569675
nominal,3.8666666666666663,0.03131230193161372,1.0,30.0,30.031312301931614
nominal,3.883333333333333,0.004716985303087284,1.0,30.0,30.004716985303087
nominal,3.9,-0.03583096442173428,0.9988826076816597,30.0,29.964169035578266
nominal,3.9166666666666665,0.04266319049770573,1.0,30.0,30.042663190497706
nominal,3.933333333333333,0.016351461128223832,0.995506334123909,29.979985648493575,29.9963371096218
nominal,3.95,0.011601637907510565,0.9908384729448365,29.96190669868396,29.973508336591472
nominal,3.966666666666667,-0.0382854191856552,0.9845627430949337,29.943026711352204,29.90474129216655
nominal,3.983333333333333,-0.08619392452872177,0.9767275234677294,29.917661959550266,29.831468035021544
nominal,4.0,0.04279868273614085,0.9728741782727403,29.886157987762605,29.928956670498746
nominal,4.016666666666667,0.02854933505738444,0.9685133514795589,29.87049215009365,29.899041485151034
nominal,4.033333333333333,-0.03190374244423211,0.9622042828758476,29.852796817488272,29.82089307504404
nominal,4.05,-0.047230745940932906,0.9553678767207203,29.82736308960253,29.7801323436616
nominal,4.066666666666666,-0.006875209015571926,0.9497246746498847,29.799756315006462,29.79288110599089
nominal,4.083333333333333,-0.005641904635837136,0.9440897782532813,29.777062886523286,29.77142098188745
nominal,4.1,0.03817797781180943,0.9397877050915804,29.754388483675122,29.79256646148693
nominal,4.116666666666666,0.01612602465433355,0.9347641474141384,29.73704502269318,29.753171047347514
nominal,4.133333333333334,-0.0010959199863762592,0.9292246276603022,29.717035216152105,29.71593929616573
nominal,4.15,0.03671824657153877,0.9248717846457574,29.694906889368518,29.731625135940057
nominal,4.166666666666667,-0.016785176626491705,0.9188801901605186,29.67761455049419,29.6608293738677
nominal,4.183333333333334,0.024001940449576153,0.9142125035730032,29.65385600234548,29.677857942795058
nominal,4.2,-0.01755496090862607,0.9082776855832562,29.635300555393837,29.61774559448521
nominal,4.216666666666667,-0.03971245267046086,0.9017103471890604,29.6117951364739,29.57208268380344
nominal,4.233333333333333,-0.0025142223897240967,0.8963623472768482,29.58576301424478,29.583248791855056
nominal,4.25,0.029623169132676708,0.8920490089274284,29.564500829379888,29.594123998512565
nominal,4.266666666666667,-0.02754491455504038,0.8860393233569853,29.54759325742499,29.52004834286995
nominal,4.283333333333333,-0.044795784845305775,0.8795723679607853,29.523877316511907,29.4790815316666
nominal,4.3,0.009959614114034565,0.8748377405242405,29.498108595726503,29.508068209840538
nominal,4.316666666666666,0.0060541904377089395,0.8700399649856656,29.47940465773161,29.48545884816932
nominal,4.333333333333333,0.02470466544862049,0.8658730302693503,29.460410450924787,29.485115116373407
nominal,4.35,0.02406548098372241,0.8616933204547917,29.44377134380021,29.467836824783934
nominal,4.366666666666666,-0.017217921687798565,0.8562718011830619,29.427234975381708,29.41001705369391
nominal,4.383333333333334,-0.006232912527714518,0.8511492619436423,29.40537454385281,29.399141631325094
nominal,4.4,0.01589347084026116,0.8467121991486734,29.384866238489963,29.400759709330224
nominal,4.416666666666667,0.009238513523339265,0.8420601031372896,29.36708799656366,29.376326510087
nominal,4.433333333333334,0.03884037496379733,0.8382774535815046,29.348264849941003,29.3871052249048
nominal,4.45,0.027364825741905463,0.8340888924184213,29.332942070029432,29.360306895771338
nominal,4.466666666666667,-0.022329478452991935,0.8283212070240231,29.316070216443695,29.293740737990703
nominal,4.483333333333333,-0.030994300772970718,0.822210930443812,29.292709963631136,29.261715662858165
nominal,4.5,-0.02309708464416005,0.8251902807163924,29.303642262725905,29.280545178081745
nominal,4.516666666666667,-0.010417843522859016,0.8285512565668824,29.31550455236335,29.30508670884049
nominal,4.533333333333333,0.024622844312197856,0.8329495726203319,29.328726826731003,29.3533496710432
nominal,4.55,0.006832926131568939,0.8367653107046047,29.34620890079588,29.35304182692745
nominal,4.566666666666666,0.0065732458203946464,0.8405410596243541,29.361344289103947,29.36791753492434
nominal,4.583333333333333,-0.0006493140146908161,0.8440730830930062,29.3763733280699,29.37572401405521
nominal,4.6,-0.008240799344246597,0.8473502867510821,29.390429107711817,29.38218830836757
nominal,4.616666666666666,0.0028382941093809677,0.8509969682916815,29.40363382318943,29.40647211729881
nominal,4.633333333333334,0.01245992597976553,0.8549505934683855,29.418248117570194,29.43070804354996
nominal,4.65,0.05128978534087025,0.8601626529811013,29.43425270295666,29.48554248829753
nominal,4.666666666666667,-0.026834117953562497,0.8629758216036899,29.45525058535071,29.42841646739715
nominal,4.683333333333334,0.0355910487881097,0.8677888911636144,29.46671592255614,29.50230697134425
nominal,4.7,0.003635093466829886,0.871633271839644,29.486079644300947,29.489714737767777
nominal,4.716666666666667,0.019481992340878662,0.8760461196730868,29.50175428693625,29.52123627927713
nominal,4.733333333333333,0.020614962711992035,0.8805713326914137,29.5197138118184,29.54032877453039
nominal,4.75,-0.008749637440025992,0.8842361710398821,29.538036117540855,29.52928648010083
nominal,4.766666666666667,-0.05541970217617731,0.8865184296046523,29.55298679491496,29.497567092738784
nominal,4.783333333333333,-0.023610811538077314,0.889875345825745,29.562446605667848,29.53883579412977
nominal,4.8,-0.012851716967318794,0.8935968663000589,29.575990593672888,29.56313887670557
nominal,4.816666666666666,0.005251514777221189,0.8979556312703462,29.591167448963127,29.596418963740348
nominal,4.833333333333333,0.04069037720037372,0.9034566487893011,29.60875086073053,29.649441237930905
nominal,4.85,0.02780643008149042,0.9086097417910295,29.630970381612492,29.658776811693983
nominal,4.866666666666666,0.019424525875340493,0.9134891344783604,29.65153351454795,29.67095804042329
nominal,4.883333333333334,-0.03712080170375032,0.9166135706623121,29.671084746756907,29.633963945053157
nominal,4.9,0.002464124747383778,0.9209766545662216,29.683599242328057,29.68606336707544
nominal,4.916666666666667,-0.0337122031695003,0.924167496504363,29.700875260138744,29.667163056969244
nominal,4.933333333333334,0.024029181597285287,0.9291361202141067,29.713547070837897,29.737576252435183
nominal,4.95,-0.023592150099791098,0.9325468254411297,29.73313019629388,29.70953804619409
nominal,4.966666666666667,-0.018176418134192573,0.9360884541782052,29.74662115060415,29.728444732469956
nominal,4.983333333333333,0.011725246983562698,0.9404900197785718,29.7604974669718,29.77222271395536
nominal,5.0,0.030403738420766047,0.9453905337465164,29.777769560121452,29.80817329854222
nominal,5.016666666666667,-0.018905548999050836,0.9486912705593434,29.79712336821337,29.77821781921432
nominal,5.033333333333333,-0.019395914177636087,0.9518860474719564,29.809963644218353,29.790567730040717
nominal,5.05,0.03609504837984545,0.9567322200922336,29.822426369153767,29.858521417533613
nominal,5.066666666666666,0.0006385822306711475,0.9604408795338658,29.841683861124753,29.842322443355425
nominal,5.083333333333333,0.01455980436203319,0.9645446391838094,29.856362360736806,29.87092216509884
nominal,5.1,0.020141119064938096,0.9687774681908978,29.87259746126821,29.89273858033315
nominal,5.116666666666666,-0.025171970284723955,0.971581068374616,29.88946423544898,29.864292265164256
nominal,5.133333333333334,-0.027129095425859617,0.9742881627420117,29.9005367455155,29.87340765008964
nominal,5.15,0.016945830776592175,0.9783769573707608,29.911393999566016,29.92833983034261
nominal,5.166666666666667,-0.02910605610361472,0.9810173448240335,29.927700080733533,29.89859402462992
nominal,5.183333333333334,0.0009379128536117776,0.9846085838497011,29.93831733976279,29.9392552526164
nominal,5.2,-0.06488550143886584,0.9861855207565888,29.95283592722503,29.887950425786165
nominal,5.216666666666667,0.03663547822468871,0.990947435842558,29.95921981871343,29.995855296938117
nominal,5.233333333333333,0.028624045702489553,0.9955184276789162,29.97850313545441,30.0071271811569
nominal,5.25,0.05433787012661995,1.0,29.9969926602165,30.05133053034312
nominal,5.266666666666667,-0.016259502006789717,0.9994929457541644,30.0,29.98374049799321
nominal,5.283333333333333,-0.04865775380490689,0.9984826029327775,30.0,29.951342246195093
nominal,5.3,-0.014613406824455666,0.999544279402077,30.0,29.985386593175544
nominal,5.316666666666666,-0.06255084890039697,0.9980493453303598,30.0,29.937449151099603
nominal,5.333333333333333,0.0013817441573173994,1.0,30.0,30.001381744157317
nominal,5.35,0.01408081978862441,1.0,30.0,30.014080819788624
nominal,5.366666666666666,-0.028913255617030842,0.9990983371436946,30.0,29.97108674438297
nominal,5.383333333333334,0.029830514043730716,1.0,30.0,30.02983051404373
nominal,5.4,0.021389922760356228,1.0,30.0,30.021389922760356
nominal,5.416666666666667,0.04233950957630128,1.0,30.0,30.0423395095763
nominal,5.433333333333334,-0.040042065082403155,0.9937930616714156,29.98016711039147,29.940125045309067
nominal,5.45,0.03276790969644949,0.9897871706246304,29.95506119993434,29.98782910963079
nominal,5.466666666666667,-0.0038157369017604026,0.9845636043075792,29.93873039382449,29.93491465692273
nominal,5.483333333333333,0.0015349473312262774,0.9794497599719165,29.917607569924783,29.91914251725601
nominal,5.5,-0.001506991881466746,0.9742078281452398,29.897019295369514,29.895512303488047
nominal,5.516666666666667,0.073092585273276,0.9712184916237476,29.87575636727542,29.948848952548698
nominal,5.533333333333333,-0.03635134698564002,0.9647629714991494,29.86358636800551,29.82723502101987
nominal,5.55,0.0002444010373849892,0.9593920028499986,29.837537524713838,29.837781925751223
nominal,5.566666666666666,0.011203806289223905,0.9543124270176048,29.815852140655107,29.82705594694433
nominal,5.583333333333333,-0.011349518742708398,0.9484803935097619,29.795337317685878,29.78398779894317
nominal,5.6,-0.06068893715190882,0.9411239568778443,29.772066190550856,29.711377253398947
nominal,5.616666666666666,0.008567347232446565,0.935880777306052,29.742454414798523,29.75102176203097
nominal,5.633333333333334,-0.002139319513862148,0.9303054081942205,29.72148849237498,29.71934917286112
nominal,5.65,-0.03082506124668072,0.9238609364644343,29.699288876705346,29.668463815458665
nominal,5.666666666666667,0.045860616223222905,0.9198409130276158,29.673642979936638,29.71950359615986
nominal,5.683333333333334,-0.036580500752997125,0.9132930497051324,29.65773526556485,29.621154764811852
nominal,5.7,-0.0010140983917317214,0.9078469194769305,29.631514176959172,29.63050007856744
nominal,5.716666666666667,0.04105014291254605,0.903777577144962,29.609989696829924,29.65103983974247
nominal,5.733333333333333,0.004602465627765895,0.8986360276871168,29.59396999728868,29.598572462916447
nominal,5.75,-0.047958986823111616,0.8919476636973771,29.57377307857702,29.525814091753908
nominal,5.766666666666667,0.02969629783320471,0.8877104910955692,29.5471376359482,29.576833933781405
nominal,5.783333333333333,-0.01100397243364526,0.8822763126086306,29.530477890492307,29.51947391805866
nominal,5.8,0.007119283356949779,0.877464305263091,29.50896915871148,29.51608844206843
nominal,5.816666666666666,-0.012044360655171005,0.8720896798592979,29.489861137950633,29.477816777295462
nominal,5.833333333333333,0.03410672760465161,0.8681863121926529,29.468490761508633,29.502597489113285
nominal,5.85,-0.04058412311186643,0.8620106435533627,29.453105054461318,29.41252093134945
nominal,5.866666666666666,0.02921096716091398,0.8579954404753398,29.42833797381542,29.457548940976334
nominal,5.883333333333334,-0.0012224895561523397,0.8530213675625752,29.412237964101507,29.411015474545355
nominal,5.9,-0.027446857567287708,0.8472386922859598,29.39237850147181,29.364931643904523
nominal,5.916666666666667,0.038782153964181276,0.8434843687252637,29.369099773027536,29.407881926991717
nominal,5.933333333333334,0.030353803917936517,0.8394408566231253,29.353977080478355,29.38433088439629
nominal,5.95,0.0010576979457823654,0.8344442423817621,29.337645031849252,29.338702729795035
nominal,5.966666666666667,-0.040580184674997355,0.8280913430795186,29.317427361283706,29.276847176608708
nominal,5.983333333333333,-0.05468194079955424,0.8212480872263719,29.291813396743574,29.23713145594402
nominal,6.0,0.035830244422079716,0.8260792453099239,29.29984750177939,29.33567774620147
solar_degradation,0.0,0.16885579885746438,0.8956842555140059,29.414825630336267,29.58368142919373
solar_degradation,0.0166666666666666,0.006611804813005051,0.9001779821505504,29.597386007283063,29.60399781209607
solar_degradation,0.0333333333333333,0.00017129498253609654,0.9038139684125915,29.61519721304419,29.615368508026727
solar_degradation,0.05,0.01834841834895684,0.9086214405644887,29.629626531746855,29.64797495009581
solar_degradation,0.0666666666666666,-0.0003156169934541708,0.9121658577265787,29.648732973654997,29.648417356661543
solar_degradation,0.0833333333333333,0.040418632788572495,0.9176740842388735,29.662922953680525,29.703341586469097
solar_degradation,0.1,0.01839236066554406,0.9220149536154594,29.684866501342007,29.70325886200755
solar_degradation,0.1166666666666666,0.05795247016456173,0.9279093457169006,29.702327262084808,29.76027973224937
solar_degradation,0.1333333333333333,0.027564579095354702,0.9325264297370636,29.725932099256845,29.7534966783522
solar_degradation,0.15,0.014505723384480973,0.9366457386268741,29.744483872389004,29.758989595773485
solar_degradation,0.1666666666666666,-0.02237553764900113,0.9395009224013959,29.761131203636655,29.738755665987654
solar_degradation,0.1833333333333333,0.01403444993165337,0.9436564145077958,29.772715462554533,29.786749912486187
solar_degradation,0.2,-0.031152799309385415,0.9463530454167888,29.78956680631834,29.758414007008955
solar_degradation,0.2166666666666666,-0.0032912951982098093,0.950067121127551,29.800700619626767,29.797409324428557
solar_degradation,0.2333333333333333,-0.04005135234879731,0.9526419332609684,29.81576376088706,29.77571240853826
solar_degradation,0.25,0.013913553143186874,0.9570390687836386,29.826367696817574,29.84028124996076
solar_degradation,0.2666666666666666,-0.021056347677333775,0.9603914238677975,29.844253510266864,29.82319716258953
solar_degradation,0.2833333333333333,0.034665355364495554,0.9655581659970656,29.857831456447112,29.892496811811608
solar_degradation,0.3,-0.007366095881344847,0.969481678185502,29.878858078704248,29.871491982822903
solar_degradation,0.3166666666666666,-0.00855792001004474,0.9734119982195049,29.894726634531764,29.88616871452172
solar_degradation,0.3333333333333333,-0.014520854451518517,0.9771658327295234,29.910489110477812,29.895968256026293
solar_degradation,0.35,0.007804528697484159,0.9816889591567932,29.92577635517383,29.933580883871315
solar_degradation,0.3666666666666666,0.012838579011130946,0.986377395986665,29.943900611955836,29.956739190966967
solar_degradation,0.3833333333333333,0.052486016076752406,0.9923080845144959,29.96266178914728,30.015147805224032
solar_degradation,0.4,0.04360177972884571,0.9979623000055122,29.98639539619558,30.029997175924425
solar_degradation,0.4166666666666667,0.042224455839409814,1.0,30.0,30.04222445583941
solar_degradation,0.4333333333333333,-0.010023703221023084,0.9996869074810353,30.0,29.989976296778977
solar_degradation,0.45,0.04012194322328355,1.0,30.0,30.040121943223284
solar_degradation,0.4666666666666667,0.00684684990416784,1.0,30.0,30.006846849904168
solar_degradation,0.4833333333333333,0.03617560862664959,1.0,30.0,30.03617560862665
solar_degradation,0.5,-0.0028278766275775524,0.9999117635918771,30.0,29.997172123372422
solar_degradation,0.5166666666666667,-0.0351469988647608,0.9989034727529341,30.0,29.96485300113524
solar_degradation,0.5333333333333333,-0.011284682136903257,0.9996479717872502,30.0,29.988715317863097
solar_degradation,0.55,0.03038147453459672,1.0,30.0,30.030381474534597
solar_degradation,0.5666666666666667,0.06279504926791901,1.0,30.0,30.06279504926792
solar_degradation,0.5833333333333334,-0.05233757960922958,0.9983676089992893,30.0,29.94766242039077
solar_degradation,0.6,-0.0031046480419796296,0.9999031704069615,30.0,29.99689535195802
solar_degradation,0.6166666666666667,-0.01115743743963904,0.9996520243644146,30.0,29.98884256256036
solar_degradation,0.6333333333333333,-0.031586955321117216,0.9990148929155199,30.0,29.968413044678883
solar_degradation,0.65,0.013169794762148967,1.0,30.0,30.01316979476215
solar_degradation,0.6666666666666666,-0.005719531725155491,0.9998216289459833,30.0,29.994280468274845
solar_degradation,0.6833333333333333,-0.015548395270986504,0.9995151073886379,30.0,29.984451604729013
solar_degradation,0.7,0.009360284146538334,1.0,30.0,30.00936028414654
solar_degradation,0.7166666666666667,-0.061897148304140615,0.9980696976360812,30.0,29.93810285169586
solar_degradation,0.7333333333333333,0.024412910698984547,1.0,30.0,30.024412910698985
solar_degradation,0.75,0.011501815930603954,1.0,30.0,30.011501815930604
solar_degradation,0.7666666666666667,0.025331555714558363,1.0,30.0,30.02533155571456
solar_degradation,0.7833333333333333,-0.06010566876199519,0.9981255873492597,30.0,29.939894331238005
solar_degradation,0.8,-0.023824088700759916,0.9992570399449668,30.0,29.97617591129924
solar_degradation,0.8166666666666667,0.01378157315149764,1.0,30.0,30.013781573151498
solar_degradation,0.8333333333333334,0.005903282899708984,1.0,30.0,30.00590328289971
solar_degradation,0.85,-0.0388941698422407,0.9987870788141173,30.0,29.96110583015776
solar_degradation,0.8666666666666667,0.03983058396802974,1.0,30.0,30.03983058396803
solar_degradation,0.8833333333333333,-0.010740500642231865,0.9996650559768534,30.0,29.989259499357768
solar_degradation,0.9,-0.054927174775428966,0.9982870888121895,30.0,29.94507282522457
solar_degradation,0.9166666666666666,0.009859860068477388,1.0,30.0,30.009859860068477
solar_degradation,0.9333333333333332,0.011501943088550348,0.9953713727735949,29.980050733194396,29.991552676282947
solar_degradation,0.95,-0.026803204033420513,0.9895019257109609,29.961351146952506,29.934547942919085
solar_degradation,0.9666666666666668,-0.011875207817809041,0.9840505703344873,29.937683600127777,29.925808392309968
solar_degradation,0.9833333333333332,0.008963050864647215,0.9791744012481336,29.915579550060272,29.92454260092492
solar_degradation,1.0,0.04531651524778724,0.9753705549770795,29.89582941805952,29.941145933307308
solar_degradation,1.0166666666666666,0.01670686495300089,0.9706033411285454,29.88032934299455,29.89703620794755
solar_degradation,1.0333333333333334,-0.01552622563256989,0.9648180909565499,29.86120911182445,29.84568288619188
solar_degradation,1.05,-0.019709011911626106,0.9587909164376408,29.837622176227786,29.81791316431616
solar_degradation,1.0666666666666669,-0.0034884412609557103,0.9532425680193364,29.813405421706324,29.80991698044537
solar_degradation,1.0833333333333333,-0.027049690060781728,0.9469200786942085,29.791054504432463,29.76400481437168
solar_degradation,1.1,0.04991228544060533,0.9429813687695012,29.765699395780825,29.81561168122143
solar_degradation,1.1166666666666667,0.031077204281078963,0.9384716528818197,29.75001002814158,29.78108723242266
solar_degradation,1.1333333333333333,-0.012002048301642532,0.9325912315760131,29.731862066790214,29.71986001848857
solar_degradation,1.15,0.05536335735830278,0.9288162277548744,29.708358862881827,29.76372222024013
solar_degradation,1.1666666666666667,-0.002555936749356391,0.9232679167994122,29.693390495805595,29.69083455905624
solar_degradation,1.1833333333333331,-0.0066993362804161904,0.9176476353936045,29.67142621955217,29.664726883271754
solar_degradation,1.2,0.02594945329472864,0.9130701474373283,29.649043644222928,29.674993097517657
solar_degradation,1.2166666666666666,0.0451736808040728,0.9091543132652241,29.63098226946153,29.676155950265603
solar_degradation,1.2333333333333334,-0.07003585918770128,0.9017257474619763,29.615639291834512,29.54560343264681
solar_degradation,1.25,-0.029017888847860718,0.8955987231390162,29.586014595986043,29.556996707138183
solar_degradation,1.2666666666666666,0.0080256425928944,0.8907133917290926,29.561852444948116,29.56987808754101
solar_degradation,1.2833333333333334,-0.0018945699537233907,0.8855738768664222,29.542531836903233,29.54063726694951
solar_degradation,1.3,-0.02494374652357223,0.8797707562983011,29.522194518422467,29.497250771898894
solar_degradation,1.3166666666666669,-0.06398944508993054,0.8728019848257262,29.499190009072638,29.435200563982708
solar_degradation,1.3333333333333333,0.023195873196080186,0.868544211508488,29.471283383246305,29.494479256442386
solar_degradation,1.35,-0.012298095566077194,0.863213084716736,29.454386408378838,29.44208831281276
solar_degradation,1.3666666666666667,0.006339071312496003,0.8584816007741255,29.433135664727267,29.439474736039763
solar_degradation,1.3833333333333333,-0.051062015377098646,0.8520066064875347,29.414395922801297,29.3633339074242
solar_degradation,1.4,-0.03301052234667168,0.8460475551393086,29.388307966724703,29.35529744437803
solar_degradation,1.4166666666666667,0.02944302930991327,0.8419955655856193,29.364309526727528,29.39375255603744
solar_degradation,1.4333333333333331,-0.005717677307053748,0.8368281507340487,29.348025828360733,29.34230815105368
solar_degradation,1.45,-0.021238126846295557,0.8311493736796731,29.327246747417334,29.30600862057104
solar_degradation,1.4666666666666666,-0.019026428228816172,0.8254857375255793,29.304316314603522,29.285289886374706
solar_degradation,1.4833333333333334,0.012251885261768791,0.8207241779688959,29.281368406657037,29.293620291918806
solar_degradation,1.5,0.04478999807342632,0.8258753685738162,29.297914351470457,29.342704349543883
solar_degradation,1.5166666666666666,-0.028183498311328492,0.8286634405551767,29.31816938341894,29.289985885107612
solar_degradation,1.5333333333333334,0.0330315098390912,0.8333542300670216,29.32929655611329,29.362328065952383
solar_degradation,1.55,0.032706651439575296,0.8379550311469827,29.34774028340385,29.380446934843427
solar_degradation,1.5666666666666669,0.06222823319724924,0.8434525454357498,29.36604780628008,29.42827603947733
solar_degradation,1.5833333333333333,0.012093950366896422,0.8473763945339724,29.38799697378134,29.400090924148238
solar_degradation,1.6,0.042045276966444334,0.8522170720400094,29.40362354297792,29.445668819944363
