time_s,time_h,battery_temp_c,electronics_temp_c,battery_soc_percent,in_sunlight
5520.0,1.5333333333333334,23.623952550739364,25.042691624931287,83.45294543735125,1
5580.0,1.55,23.63566645480468,25.05852566243642,83.81304470132278,1
5640.0,1.5666666666666667,23.64701098295182,25.07454374678788,84.1703342487858,1
5700.0,1.5833333333333333,23.65808338034673,25.09067944762115,84.52574474655987,1
5760.0,1.6,23.668993455494366,25.10685612507277,84.88035803413348,1
5820.0,1.6166666666666667,23.67985936506305,25.122990319862925,85.23535810886975,1
5880.0,1.6333333333333333,23.690803336957206,25.138995441094757,85.59197731846623,1
5940.0,1.65,23.70194732499464,25.15478559059859,85.95144012235814,1
6000.0,1.6666666666666667,23.713408560520584,25.17027935668137,86.3149068915526,1
6060.0,1.6833333333333333,23.725294979746,25.185403411478873,86.68342021619354,1
6120.0,1.7,23.737700558861533,25.200095754691628,87.0578560819863,1
6180.0,1.7166666666666666,23.75070067179128,25.214308461940245,87.4388820651759,1
6240.0,1.7333333333333334,23.764347680751207,25.228009817626358,87.82692439030927,1
6300.0,1.75,23.778667056763982,25.241185739085346,88.22214530886303,1
6360.0,1.7666666666666666,23.793654385214477,25.253840429791026,88.62443180685372,1
6420.0,1.7833333333333334,23.80927362359682,25.265996233066545,89.03339615543068,1
6480.0,1.8,23.82545693516711,25.27769269269743,89.44838830176872,1
6540.0,1.8166666666666667,23.842106322845737,25.288984861504893,89.86851958090936,1
6600.0,1.8333333333333333,23.859097141634237,25.299940931805285,90.29269673512054,1
6660.0,1.85,23.876283392667975,25.310639291318253,90.71966477744574,1
6720.0,1.8666666666666667,23.893504521168115,25.32116513319697,91.14805685005543,1
6780.0,1.8833333333333333,23.91059327931166,25.33160676834066,91.57644892266512,1
6840.0,1.9,23.92738409660696,25.342051801161343,92.00341696499031,1
6900.0,1.9166666666666667,23.94372134204014,25.352583335944484,92.4275941192015,1
6960.0,1.9333333333333333,23.959466872630024,25.363276379605974,92.84772539834213,1
7020.0,1.95,23.974506340597873,25.37419459806454,93.26271754468019,1
7080.0,1.9666666666666666,23.988753864827874,25.385387567993874,93.67168189325714,1
7140.0,1.9833333333333334,24.002154842450864,25.396888644068287,94.07396839124782,1
7200.0,2.0,24.0146868592303,25.40871353491574,94.46918930980158,1
7260.0,2.0166666666666666,24.026358828053738,25.420859650018052,94.85723163493495,1
7320.0,2.033333333333333,24.037208621347652,25.43330624610406,95.23825761812455,1
7380.0,2.05,24.047299550143357,25.446015366639813,95.61269348391733,1
7440.0,2.066666666666667,24.056716072970474,25.458933533357648,95.98120680855826,1
7500.0,2.0833333333333335,24.065559094289245,25.471994115898354,96.3446735777527,1
7560.0,2.1,24.07394114593045,25.48512027600376,96.70413638164462,1
7620.0,2.1166666666666667,24.08198165347197,25.498228357586466,97.0607555912411,1
7680.0,2.1333333333333333,24.089802393197363,25.51123157451651,97.41575566597737,1
7740.0,2.15,24.097523164143105,25.52404383495297,97.77036895355099,1
7800.0,2.1666666666666665,24.105257649421823,25.536583535080915,98.12577945132504,1
7860.0,2.183333333333333,24.11310943021424,25.548777156451223,98.4830689987881,1
7920.0,2.2,24.121168144811698,25.560562509704198,98.84316826275963,1
7980.0,2.216666666666667,24.129505845733153,25.571891482912715,99.20681466596761,1
8040.0,2.2333333333333334,24.13817368529672,25.582732174431047,99.5745191045257,1
8100.0,2.25,24.147199135175153,25.5930703170356,99.94654291404952,1
8160.0,2.2666666666666666,24.156600305943837,25.60290993111768,100.0,1
8220.0,2.283333333333333,24.166355963696375,25.612273178382587,100.0,1
8280.0,2.3,24.17641586056489,25.621199422450943,100.0,1
8340.0,2.316666666666667,24.186705143253864,25.62974353742038,100.0,1
8400.0,2.3333333333333335,24.197127641547695,25.63797353831345,100.0,1
8460.0,2.35,24.2075706008394,25.64596763697435,100.0,1
8520.0,2.3666666666666667,24.21791061348311,25.65381085208782,100.0,1
8580.0,2.3833333333333333,24.22802036675806,25.66159132148038,100.0,1
8640.0,2.4,24.23777572553593,25.669396477875946,100.0,1
8700.0,2.4166666666666665,24.247062621362993,25.67730925524537,100.0,1
8760.0,2.433333333333333,24.2522369563011,25.669404491552452,99.50128407218682,0
8820.0,2.45,24.25804665611163,25.66187368511545,98.99794434755268,0
8880.0,2.466666666666667,24.264600342304817,25.654765222348374,98.48921627145373,0
8940.0,2.4833333333333334,24.271977233803792,25.64811127718795,97.9745707860614,0
9000.0,2.5,24.28022271387084,25.641926386970447,97.45373745272806,0
9060.0,2.5166666666666666,24.289345034937007,25.636206799256318,96.92671627145373,0
9120.0,2.533333333333333,24.299313518558005,25.63093061814842,96.39377768088599,0
9180.0,2.55,24.310058564703585,25.626058743707816,95.85545073885348,0
9240.0,2.566666666666667,24.32147368784017,25.62153656340911,95.31249999999997,0
9300.0,2.5833333333333335,24.33341965392661,25.617296321709404,94.76589210107781,0
9360.0,2.6,24.345730618053977,25.61326006416832,94.21675351428333,0
9420.0,2.6166666666666667,24.358221978728796,25.60934302744571,93.6663213150164,0
9480.0,2.6333333333333333,24.37069949625012,25.605457327016882,93.11588911574948,0
9540.0,2.65,24.3829690927125,25.60151578143334,92.56675052895498,0
9600.0,2.6666666666666665,24.394846678451728,25.59743570598944,92.02014263003282,0
9660.0,2.683333333333333,24.406167344875843,25.59314250999248,91.47719189117932,0
9720.0,2.7,24.416793327504138,25.588572940417123,90.9388649491468,0
9780.0,2.716666666666667,24.426620266657224,25.583677830179937,90.40592635857907,0
9840.0,2.7333333333333334,24.43558145909632,25.578424230920135,89.87890517730473,0
9900.0,2.75,24.44364997884359,25.572796837072772,89.3580718439714,0
9960.0,2.7666666666666666,24.45083872439306,25.566798638994555,88.84342635857907,0
10020.0,2.783333333333333,24.457198599683274,25.560450776596447,88.33469828248013,0
10080.0,2.8,24.462815140503746,25.55379159987909,87.83135855784599,0
10140.0,2.816666666666667,24.467803947812822,25.546874977429102,87.33264263003281,0
10200.0,2.8333333333333335,24.472305285642165,25.5397679268021,86.8375838622883,0
10260.0,2.85,24.476478153698046,25.532547670355093,86.34505578241614,0
10320.0,2.8666666666666667,24.480494070135542,25.525298245201515,85.85382131501638,0
10380.0,2.8833333333333333,24.48453071854042,25.518106815449165,85.36258684761663,0
10440.0,2.9,24.48876554488861,25.51105984789298,84.87005876774447,0
10500.0,2.9166666666666665,24.49336935113983,25.504239318302268,84.37499999999994,0
10560.0,2.933333333333333,24.498499931175697,25.497719114104896,83.87628407218678,0
10620.0,2.95,24.504295832413625,25.491561790687474,83.37294434755262,0
10680.0,2.966666666666667,24.51087039432434,25.48581582307582,82.86421627145369,0
10740.0,2.9833333333333334,24.518306297780494,25.48051347310958,82.34957078606136,0
10800.0,3.0,24.525931984733038,25.4916693653247,82.72159459558517,1
10860.0,3.0166666666666666,24.53304498647295,25.50315183378374,83.08929903414327,1
10920.0,3.033333333333333,24.539681312789693,25.51494009239962,83.45294543735125,1
10980.0,3.05,24.545900844282706,25.526996142165007,83.81304470132278,1
11040.0,3.066666666666667,24.551783966092977,25.539266462678643,84.1703342487858,1
11100.0,3.0833333333333335,24.557427725589044,25.55168438178478,84.52574474655987,1
11160.0,3.1,24.562941734665223,25.564173019763093,84.88035803413348,1
11220.0,3.1166666666666667,24.56844395455888,25.576648679395724,85.23535810886976,1
11280.0,3.1333333333333333,24.574056418916065,25.589024533751296,85.59197731846623,1
11340.0,3.15,24.579900888461747,25.601214450513876,85.95144012235815,1
11400.0,3.1666666666666665,24.586094402606886,25.613136785717334,86.3149068915526,1
11460.0,3.183333333333333,24.592744706779786,25.62471798108255,86.68342021619354,1
11520.0,3.2,24.599945587533117,25.635895807738475,87.05785608198632,1
11580.0,3.216666666666667,24.607772230290834,25.646622114562717,87.4388820651759,1
11640.0,3.2333333333333334,24.616276809899766,25.65686496102785,87.82692439030929,1
11700.0,3.25,24.62548461113765,25.666610041339627,88.22214530886305,1
11760.0,3.2666666666666666,24.635391034261904,25.675861337627275,88.62443180685374,1
11820.0,3.283333333333333,24.645959852749964,25.684640973640104,89.0333961554307,1
11880.0,3.3,24.657123046945337,25.692988275346398,89.44838830176873,1
11940.0,3.316666666666667,24.668782437953293,25.700958079492672,89.86851958090938,1
12000.0,3.3333333333333335,24.680813200051148,25.708618364049162,90.29269673512056,1
12060.0,3.35,24.693069154734385,25.71604730410418,90.71966477744576,1
12120.0,3.3666666666666667,24.705389568662124,25.72332988188061,91.14805685005544,1
12180.0,3.3833333333333333,24.717607016520702,25.730554199034827,91.57644892266512,1
12240.0,3.4,24.729555751392752,25.73780765240996,92.00341696499031,1
12300.0,3.4166666666666665,24.741079966897214,25.74517314038311,92.4275941192015,1
12360.0,3.433333333333333,24.752041345737958,25.75272546560909,92.84772539834213,1
12420.0,3.45,24.76232536686716,25.76052809137963,93.26271754468019,1
12480.0,3.466666666666667,24.771845976939545,25.768630393362443,93.67168189325714,1
12540.0,3.4833333333333334,24.780548401889867,25.77706552683391,94.07396839124782,1
12600.0,3.5,24.788410057312667,25.785849002619237,94.46918930980158,1
12660.0,3.5166666666666666,24.795439686947613,25.79497803397992,94.85723163493495,1
12720.0,3.533333333333333,24.801674995088163,25.80443168299423,95.23825761812455,1
12780.0,3.55,24.807179125641426,25.814171800034863,95.61269348391733,1
12840.0,3.566666666666667,24.81203637101555,25.824144715285538,95.98120680855826,1
12900.0,3.5833333333333335,24.816347470546052,25.83428360837082,96.3446735777527,1
12960.0,3.6,24.820224791929718,25.844511452536445,96.70413638164462,1
13020.0,3.6166666666666667,24.823787597595242,25.85474440470689,97.0607555912411,1
13080.0,3.6333333333333333,24.827157501655893,25.86489549325997,97.41575566597737,1
13140.0,3.65,24.830454141950884,25.87487844234648,97.77036895355099,1
13200.0,3.6666666666666665,24.833791041362755,25.884611465615276,98.12577945132504,1
13260.0,3.683333333333333,24.837271621803527,25.894020863541307,98.4830689987881,1
13320.0,3.7,24.84098536325145,25.903044267137563,98.84316826275963,1
13380.0,3.716666666666667,24.845004160862263,25.911633386286614,99.20681466596761,1
13440.0,3.7333333333333334,24.849379010535056,25.919756142577956,99.5745191045257,1
13500.0,3.75,24.854137228462058,25.927398093437333,99.94654291404952,1
13560.0,3.7666666666666666,24.85929677067102,25.9345630853082,100.0,1
13620.0,3.783333333333333,24.864836249635196,25.94127310733958,100.0,1
13680.0,3.8,24.87070526478808,25.94756735197628,100.0,1
13740.0,3.816666666666667,24.876828811051713,25.953500523509515,100.0,1
13800.0,3.8333333333333335,24.883110567338754,25.95914046851387,100.0,1
13860.0,3.85,24.889437629075715,25.964565231733168,100.0,1
13920.0,3.8666666666666667,24.895686439550005,25.969859666088567,100.0,1
13980.0,3.8833333333333333,24.901729537868555,25.975111744969123,100.0,1
14040.0,3.9,24.90744264161976,25.98040873797678,100.0,1
14100.0,3.9166666666666665,24.91271153595032,25.985833417265397,100.0,1
14160.0,3.933333333333333,24.9138919774009,25.97546046027632,99.50128407218682,0
14220.0,3.95,24.915731747084834,25.965481206089525,98.99794434755268,0
14280.0,3.966666666666667,24.91833932273218,25.955943883154657,98.48921627145373,0
14340.0,3.9833333333333334,24.92179378034859,25.946880508707785,97.9745707860614,0
14400.0,4.0,24.92614036113637,25.938305464638123,97.45373745272806,0
14460.0,4.016666666666667,24.93138717631894,25.930214844302654,96.92671627145373,0
14520.0,4.033333333333333,24.937503407091647,25.922586598834386,96.39377768088599,0
14580.0,4.05,24.944419313906025,25.915381476548294,95.85545073885348,0
14640.0,4.066666666666666,24.952028272547395,25.908544714386863,95.31249999999997,0
14700.0,4.083333333333333,24.96019091112559,25.902008407479336,94.76589210107781,0
14760.0,4.1,24.96874124770976,25.89569445325209,94.21675351428333,0
14820.0,4.116666666666666,24.977494544606643,25.88951794141681,93.6663213150164,0
14880.0,4.133333333333334,24.986256426732698,25.88339084167621,93.11588911574948,0
14940.0,4.15,24.994832681612184,25.87722582797539,92.56675052895498,0
15000.0,4.166666666666667,25.003039085818013,25.870940072159158,92.02014263003282,0
15060.0,4.183333333333334,25.01071059779793,25.86445884123284,91.47719189117932,0
15120.0,4.2,25.017709320908693,25.85771874100756,90.9388649491468,0
15180.0,4.216666666666667,25.02393076410135,25.85067046436565,90.40592635857907,0
15240.0,4.233333333333333,25.029308093555784,25.84328092403236,89.87890517730473,0
15300.0,4.25,25.0338142534963,25.8355346766401,89.3580718439714,0
15360.0,4.266666666666667,25.03746201339785,25.827434575845345,88.84342635857907,0
15420.0,4.283333333333333,25.040302148954037,25.81900162595243,88.33469828248013,0
15480.0,4.3,25.042420068478883,25.810274042440227,87.83135855784599,0
15540.0,4.316666666666666,25.043931246220108,25.80130556044975,87.33264263003281,0
15600.0,4.333333333333333,25.04497582025901,25.792163065158586,86.8375838622883,0
15660.0,4.35,25.04571266510719,25.78292364760473,86.34505578241614,0
15720.0,4.366666666666666,25.04631317447623,25.773671214633154,85.85382131501638,0
15780.0,4.383333333333334,25.046954908255064,25.764492801125353,85.36258684761663,0
15840.0,4.4,25.04781518946497,25.75547474568376,84.87005876774447,0
15900.0,4.416666666666667,25.04906469784873,25.746698896910722,84.37499999999994,0
15960.0,4.433333333333334,25.050861105804344,25.73823901608448,83.87628407218678,0
16020.0,4.45,25.0533428399945,25.73015753345122,83.37294434755262,0
16080.0,4.466666666666667,25.05662311985973,25.72250279989746,82.86421627145369,0
16140.0,4.483333333333333,25.060784506962673,25.715306954116645,82.34957078606136,0
16200.0,4.5,25.06515532466012,25.72458449848371,82.72159459558517,1
16260.0,4.516666666666667,25.069032986360472,25.73420364587748,83.08929903414327,1
16320.0,4.533333333333333,25.072453384677885,25.74414348999661,83.45294543735125,1
16380.0,4.55,25.07547628373957,25.75436591258122,83.81304470132278,1
16440.0,4.566666666666666,25.0781819529131,25.764817274931527,84.1703342487858,1
16500.0,4.583333333333333,25.080667324488246,25.775430787539644,84.52574474655987,1
16560.0,4.6,25.083041895971032,25.78612945427192,84.88035803413348,1
16620.0,4.616666666666666,25.085423514896856,25.79682946242848,85.23535810886975,1
16680.0,4.633333333333334,25.08793410189201,25.80744387051979,85.59197731846623,1
16740.0,4.65,25.090695305339835,25.81788643258822,85.95144012235814,1
16800.0,4.666666666666667,25.093824052983706,25.828075391935084,86.3149068915526,1
16860.0,4.683333333333334,25.097427979254345,25.837937078450558,86.68342021619354,1
16920.0,4.7,25.10160076037283,25.84740915232754,87.0578560819863,1
16980.0,4.716666666666667,25.106417472093508,25.856443352395072,87.4388820651759,1
17040.0,4.733333333333333,25.111930180251623,25.865007628957546,87.82692439030927,1
17100.0,4.75,25.118164061267397,25.873087567925886,88.22214530886303,1
17160.0,4.766666666666667,25.12511440769087,25.880687044000844,88.62443180685372,1
17220.0,4.783333333333333,25.132744885938354,25.887828074362684,89.03339615543068,1
17280.0,4.8,25.140987369934596,25.8945498792632,89.44838830176872,1
17340.0,4.816666666666666,25.149743575004617,25.90090719057814,89.86851958090936,1
17400.0,4.833333333333333,25.158888570280162,25.906967882245944,90.29269673512054,1
17460.0,4.85,25.168276072742024,25.912810026155388,90.71966477744574,1
17520.0,4.866666666666666,25.17774524516172,25.918518502155408,91.14805685005543,1
17580.0,4.883333333333334,25.1871285589613,25.92418131034743,91.57644892266512,1
17640.0,4.9,25.196260164578707,25.92988574683206,92.00341696499031,1
17700.0,4.916666666666667,25.204984153604055,25.935714610049835,92.4275941192015,1
17760.0,4.933333333333334,25.213162107324557,25.94174260351848,92.84772539834213,1
17820.0,4.95,25.22067940388424,25.94803309218575,93.26271754468019,1
17880.0,4.966666666666667,25.227449889734523,25.95463535416211,93.67168189325714,1
17940.0,4.983333333333333,25.233418691208072,25.96158244794718,94.07396839124782,1
18000.0,5.0,25.238563124894963,25.9688897883636,94.46918930980158,1
18060.0,5.016666666666667,25.242891836124414,25.97655449343833,94.85723163493495,1
18120.0,5.033333333333333,25.246442431369903,25.984555530776973,95.23825761812455,1
18180.0,5.05,25.249277957305477,25.99285465703534,95.61269348391733,1
18240.0,5.066666666666666,25.25148260968962,26.001398109430014,95.98120680855826,1
18300.0,5.083333333333333,25.253157031788078,26.010118975362143,96.3446735777527,1
18360.0,5.1,25.25441349580429,26.018940136591837,96.70413638164462,1
18420.0,5.116666666666666,25.255371169246565,26.02777765928984,97.0607555912411,1
18480.0,5.133333333333334,25.25615157187731,26.036544481806256,97.41575566597737,1
18540.0,5.15,25.25687424775097,26.045154238984395,97.77036895355099,1
18600.0,5.166666666666667,25.257652626528042,26.05352505588009,98.12577945132504,1
18660.0,5.183333333333334,25.25859003745782,26.061583145084004,98.4830689987881,1
18720.0,5.2,25.259775868411815,26.069266050427917,98.84316826275963,1
18780.0,5.216666666666667,25.261281922991667,26.076525395310647,99.20681466596761,1
18840.0,5.233333333333333,25.26315910609168,26.083329015529795,99.5745191045257,1
18900.0,5.25,25.265434643445346,26.089662383405557,99.94654291404952,1
18960.0,5.266666666666667,25.26812640116441,26.095529260956678,100.0,1
19020.0,5.283333333333333,25.271212902345624,26.100951553582874,100.0,1
19080.0,5.3,25.274643657582242,26.105968370649627,100.0,1
19140.0,5.316666666666666,25.27834357348911,26.110634334033474,100.0,1
19200.0,5.333333333333333,25.282216241201528,26.11501720855364,100.0,1
19260.0,5.35,25.28614866889531,26.11919495785262,100.0,1
19320.0,5.366666666666666,25.290017213130685,26.123252354399064,100.0,1
19380.0,5.383333333333334,25.29369432680775,26.127277291773133,100.0,1
19440.0,5.4,25.29705564182532,26.131356960406357,100.0,1
19500.0,5.416666666666667,25.299986858154647,26.135574053915537,100.0,1
19560.0,5.433333333333334,25.298843647672005,26.12400317183326,99.50128407218682,0
19620.0,5.45,25.29837370733431,26.11283557595401,98.99794434755268,0
19680.0,5.466666666666667,25.29868543122016,26.102119418060227,98.48921627145373,0
19740.0,5.483333333333333,25.299857812185643,26.09188663933411,97.9745707860614,0
19800.0,5.5,25.301936008782402,26.082151546219436,97.45373745272806,0
19860.0,5.516666666666667,25.3049280500791,26.072910157231316,96.92671627145373,0
19920.0,5.533333333333333,25.308803035609245,26.064140349259617,96.39377768088599,0
19980.0,5.55,25.313491144652517,26.055802796970124,95.85545073885348,0
20040.0,5.566666666666666,25.31888567230941,26.047842664245316,95.31249999999997,0
20100.0,5.583333333333333,25.324847166489032,26.04019197373892,94.76589210107781,0
20160.0,5.6,25.331209565541023,26.0327725509816,94.21675351428333,0
20220.0,5.616666666666666,25.337788052530918,26.025499414364486,93.6663213150164,0
20280.0,5.633333333333334,25.344388173609428,26.018284462840306,93.11588911574948,0
20340.0,5.65,25.350815638007653,26.011040300170173,92.56675052895498,0
20400.0,5.666666666666667,25.35688614447511,26.00368402857638,92.02014263003282,0
20460.0,5.683333333333334,25.362434574103084,25.996140845998724,91.47719189117932,0
20520.0,5.7,25.367322953356013,25.98834728973532,90.9388649491468,0
20580.0,5.716666666666667,25.371446714753986,25.980253984703587,90.40592635857907,0
20640.0,5.733333333333333,25.3747389485045,25.971827776207594,89.87890517730473,0
20700.0,5.75,25.377172523315323,25.963053153997933,89.3580718439714,0
20760.0,5.766666666666667,25.378760133597957,25.953932905384313,88.84342635857907,0
20820.0,5.783333333333333,25.379552480432945,25.944487968855086,88.33469828248013,0
20880.0,5.8,25.37963489796892,25.93475649459966,87.83135855784599,0
20940.0,5.816666666666666,25.379122786733205,25.92479215299191,87.33264263003281,0
21000.0,5.833333333333333,25.378156211529028,25.914661764960403,86.8375838622883,0
21060.0,5.85,25.37689397402959,25.90444235780813,86.34505578241614,0
21120.0,5.866666666666666,25.375507395545096,25.894217775154928,85.85382131501638,0
21180.0,5.883333333333334,25.374173963997517,25.88407498916295,85.36258684761663,0
21240.0,5.9,25.373070930872966,25.874100276217057,84.87005876774447,0
21300.0,5.916666666666667,25.37236890480828,25.86437542319975,84.37499999999994,0
21360.0,5.933333333333334,25.372225487522137,25.854974130163196,83.87628407218678,0
21420.0,5.95,25.37277903542199,25.845958766617304,83.37294434755262,0
21480.0,5.966666666666667,25.374142698114653,25.837377623198215,82.86421627145369,0
21540.0,5.983333333333333,25.376398967748067,25.829262778830994,82.34957078606136,0
21600.0,6.0,25.378876098680802,25.837628676600346,82.72159459558517,1
21660.0,6.016666666666667,25.38087143573703,25.846343470569177,83.08929903414327,1
21720.0,6.033333333333333,25.382420803358187,25.855386196090777,83.45294543735125,1
21780.0,6.05,25.38358389790779,25.864718677026634,83.81304470132278,1
21840.0,6.066666666666666,25.38444092139631,25.874287217261376,84.1703342487858,1
21900.0,6.083333333333333,25.385088739160555,25.884024970330852,84.52574474655987,1
21960.0,6.1,25.385636782155306,25.893854883600795,84.88035803413348,1
22020.0,6.116666666666666,25.386202831764024,25.903693088322726,85.23535810886976,1
22080.0,6.133333333333334,25.386908742857976,25.91345258740688,85.59197731846623,1
22140.0,6.15,25.387876098460005,25.923047079740215,85.95144012235815,1
22200.0,6.166666666666667,25.389221761345155,25.93239475390986,86.3149068915526,1
22260.0,6.183333333333334,25.391053301365623,25.941421885529536,86.68342021619354,1
22320.0,6.2,25.39346433055144,25.950066080949885,87.05785608198632,1
22380.0,6.216666666666667,25.396529860851047,25.958279025588435,87.4388820651759,1
22440.0,6.233333333333333,25.400301894676616,25.966028616765364,87.82692439030929,1
22500.0,6.25,25.40480554540584,25.97330038783124,88.22214530886305,1
22560.0,6.266666666666667,25.41003604292448,25.980098161346955,88.62443180685374,1
22620.0,6.283333333333333,25.415956991360567,25.986443902770027,89.0333961554307,1
22680.0,6.3,25.422500202724276,25.992376781043284,89.44838830176873,1
22740.0,6.316666666666666,25.42956733079756,25.99795147714398,89.86851958090938,1
22800.0,6.333333333333333,25.43703338353835,26.00323581451926,90.29269673512056,1
22860.0,6.35,25.444752017120663,26.008307814970518,90.71966477744576,1
22920.0,6.366666666666666,25.452562333874084,26.013252308660018,91.14805685005544,1
22980.0,6.383333333333334,25.46029674514139,26.0181572464,91.57644892266512,1
23040.0,6.4,25.467789341641716,26.023109875396212,92.00341696499031,1
23100.0,6.416666666666667,25.474884155604684,26.028192945585474,92.4275941192015,1
23160.0,6.433333333333334,25.481442709313182,26.033481112369834,92.84772539834213,1
23220.0,6.45,25.487350322260934,26.03903769296629,93.26271754468019,1
23280.0,6.466666666666667,25.492520782600955,26.044911918136407,93.67168189325714,1
23340.0,6.483333333333333,25.49689915871731,26.05113679940968,94.07396839124782,1
23400.0,6.5,25.500462709599145,26.0577277050144,94.46918930980158,1
23460.0,6.516666666666667,25.50322002332037,26.06468170675592,94.85723163493495,1
23520.0,6.533333333333333,25.505208649442686,26.071977726388024,95.23825761812455,1
23580.0,6.55,25.506491578069824,26.079577475081503,95.61269348391733,1
23640.0,6.566666666666666,25.50715294872938,26.087427144931805,95.98120680855826,1
23700.0,6.583333333333333,25.5072933487936,26.09545977857992,96.3446735777527,1
23760.0,6.6,25.507024994907777,26.10359821338387,96.70413638164462,1
23820.0,6.616666666666666,25.506466999355432,26.111758471467535,97.0607555912411,1
23880.0,6.633333333333334,25.505740827005525,26.11985344748653,97.41575566597737,1
23940.0,6.65,25.50496596734842,26.127796732939228,97.77036895355099,1
24000.0,6.666666666666667,25.504255795807904,26.135506409883284,98.12577945132504,1
24060.0,6.683333333333334,25.503713587722004,26.142908648255172,98.4830689987881,1
24120.0,6.7,25.503428677374412,26.149940949573715,98.84316826275963,1
24180.0,6.716666666666667,25.50347281510049,26.156554895263277,99.20681466596761,1
24240.0,6.733333333333333,25.503896852847852,26.162718279482807,99.5745191045257,1
24300.0,6.75,25.504727963720978,26.168416533246944,99.94654291404952,1
24360.0,6.766666666666667,25.505983961518385,26.173653377599333,100.0,1
24420.0,6.783333333333333,25.50764331733748,26.178450677292386,100.0,1
24480.0,6.8,25.509655490084146,26.182847501369462,100.0,1
24540.0,6.816666666666666,25.511945334996003,26.18689843170755,100.0,1
24600.0,6.833333333333333,25.51441639213938,26.19067119344632,100.0,1
24660.0,6.85,25.516955618927536,26.19424371086616,100.0,1
24720.0,6.866666666666666,25.519439321462716,26.197700717388496,100.0,1
24780.0,6.883333333333334,25.521739902489788,26.201130067858653,100.0,1
24840.0,6.9,25.523732944053265,26.204618914283195,100.0,1
24900.0,6.916666666666667,25.525304096569222,26.20824991216136,100.0,1
24960.0,6.933333333333334,25.52280898265609,26.196097623213113,99.50128407218682,0
25020.0,6.95,25.52099525030849,26.184353271722824,98.99794434755268,0
25080.0,6.966666666666667,25.519971244936496,26.17306497226289,98.48921627145373,0
25140.0,6.983333333333333,25.51981591101968,26.16226462910315,97.9745707860614,0
25200.0,7.0,25.520574359023435,26.151966512070324,97.45373745272806,0
25260.0,7.016666666666667,25.522254570218685,26.142166603355395,96.92671627145373,0
25320.0,7.033333333333333,25.524825596627995,26.132842743814702,96.39377768088599,0
25380.0,7.05,25.528217570305156,26.123955572368768,95.85545073885348,0
25440.0,7.066666666666666,25.53232373940813,26.115450217440774,95.31249999999997,0
25500.0,7.083333333333333,25.537004605185164,26.107258666508816,94.76589210107781,0
25560.0,7.1,25.542094059604977,26.099302710209336,94.21675351428333,0
25620.0,7.116666666666666,25.547407239630488,26.091497332318397,93.6663213150164,0
25680.0,7.133333333333334,25.5527496455864,26.083754397450587,93.11588911574948,0
25740.0,7.15,25.557926941152765,26.075986475303573,92.56675052895498,0
25800.0,7.166666666666667,25.56275477980135,26.068110634308713,92.02014263003282,0
25860.0,7.183333333333334,25.567067997617368,26.0600520388852,91.47719189117932,0
25920.0,7.2,25.570728576329213,26.051747193078704,90.9388649491468,0
25980.0,7.216666666666667,25.573631903989348,26.043146688820226,90.40592635857907,0
26040.0,7.233333333333333,25.575711026604452,26.0342173386913,89.87890517730473,0
26100.0,7.25,25.576938768946675,26.024943599981768,89.3580718439714,0
26160.0,7.266666666666667,25.577327781755525,26.01532822780028,88.84342635857907,0
26220.0,7.283333333333333,25.576928722701567,26.005392128691724,88.33469828248013,0
26280.0,7.3,25.57582688278393,25.995173421157606,87.83135855784599,0
26340.0,7.316666666666666,25.574137619639323,25.98472574413739,87.33264263003281,0
26400.0,7.333333333333333,25.57200095543771,25.974115887376723,86.8375838622883,0
26460.0,7.35,25.569575649474817,25.963420847245118,86.34505578241614,0
26520.0,7.366666666666666,25.56703298093765,25.95272443667642,85.85382131501638,0
26580.0,7.383333333333334,25.564550395877717,25.94211359739227,85.36258684761663,0
26640.0,7.4,25.562305104161887,25.931674575580544,84.87005876774447,0
26700.0,7.416666666666667,25.560467673057467,25.921489128168332,84.37499999999994,0
26760.0,7.433333333333334,25.55919566316183,25.91163092549203,83.87628407218678,0
26820.0,7.45,25.558627390007842,25.90216230758351,83.37294434755262,0
26880.0,7.466666666666667,25.55887596257299,25.89313153583669,82.86421627145369,0
26940.0,7.483333333333333,25.560023832619652,25.88457066016836,82.34957078606136,0
27000.0,7.5,25.56139921436316,25.892494094887013,82.72159459558517,1
27060.0,7.516666666666667,25.56229941272529,25.900769965509554,83.08929903414327,1
27120.0,7.533333333333333,25.562760212484516,25.909377279071627,83.45294543735125,1
27180.0,7.55,25.562841270579362,25.91827783134364,83.81304470132278,1
27240.0,7.566666666666666,25.562622749831853,25.927417898343847,84.1703342487858,1
27300.0,7.583333333333333,25.562201476625486,25.936730605964666,84.52574474655987,1
27360.0,7.6,25.56168684319545,25.94613887414954,84.88035803413348,1
27420.0,7.616666666666666,25.561196592437927,25.95555880694708,85.23535810886976,1
27480.0,7.633333333333334,25.560852540967836,25.96490338028224,85.59197731846623,1
27540.0,7.65,25.56077623378121,25.974086266272572,85.95144012235815,1
27600.0,7.666666666666667,25.56108449585443,25.98302562694996,86.3149068915526,1
27660.0,7.683333333333334,25.561884859467845,25.991647711585316,86.68342021619354,1
27720.0,7.7,25.56327089930505,25.999890100397216,87.05785608198632,1
27780.0,7.716666666666667,25.565317590192134,26.00770445288019,87.4388820651759,1
27840.0,7.733333333333333,25.568076897641657,26.015058640638784,87.82692439030929,1
