time_s,time_min,target_speed_rpm,wheel_speed_rpm,angular_acceleration_rad_s2,inertia_torque_nm,friction_torque_nm,motor_torque_nm,motor_current_a,wheel_temperature_c
1620.0,27.0,2706.107373853763,2646.483780336599,0.10406280187452524,0.0015609420281178785,0.0005417907305850572,0.002102732758702936,0.20256831896757338,24.47618121926103
1680.0,28.0,2796.6316784621,2721.5577293993497,0.13102875936195063,0.0019654313904292594,0.0005542782668100002,0.0025197096572392597,0.21299274143098149,24.4592029266538
1740.0,29.0,2896.04415459112,2808.800941995234,0.15226813098155817,0.0022840219647233726,0.0005700017179334343,0.0028540236826568068,0.22135059206642016,24.442457308702856
1800.0,30.0,3000.0,2904.4004709976166,0.16685265444473932,0.0025027898166710898,0.0005882738936512212,0.003091063710322311,0.22727659275805778,24.42594568866376
1860.0,31.0,3103.955845408879,3004.178158203248,0.1741449161763285,0.002612173742644927,0.0006082962121845898,0.0032204699548295168,0.23051174887073791,24.409664577314476
1920.0,32.0,3203.3683215378996,3103.773239870574,0.17382620938874757,0.0026073931408312134,0.0006291936021257492,0.0032365867429569625,0.23091466857392406,24.39360577110314
1980.0,33.0,3293.8926261462366,3198.832933008405,0.16591046311906155,0.002488656946785923,0.000650052747252399,0.0031387096940383224,0.22846774235095807,24.377756670305367
2040.0,34.0,3371.572412738697,3285.2026728735514,0.1507436334737804,0.0022611545021067056,0.0006699620028266864,0.002931116504933392,0.2232779126233348,24.36210080321205
2100.0,35.0,3433.0127018922194,3359.1076873828856,0.12898858369220628,0.0019348287553830942,0.0006880512388435401,0.002622879994226634,0.21557199985566583,24.346618531014
2160.0,36.0,3475.5282581475767,3417.3179727652314,0.10159611384474564,0.0015239417076711845,0.0007035298688866049,0.0022274715765577893,0.20568678941394472,24.3312878982213
2220.0,37.0,3497.2609476841367,3457.289460224684,0.06976340630870746,0.0010464510946306118,0.0007157214025479743,0.0017621724971785863,0.19405431242946464,24.316085585916294
2280.0,38.0,3497.2609476841367,3477.2752039544102,0.03488170315435373,0.0005232255473153059,0.0007240930113050192,0.0012473185586203252,0.18118296396550812,24.300987920422497
2340.0,39.0,3475.5282581475767,3476.401731050993,-0.001524497809157784,-2.286746713736676e-05,0.0007282788156835416,0.0007054113485461749,0.16763528371365435,24.285971888322834
2400.0,40.0,3433.0127018922194,3454.7072164716064,-0.03786407090322115,-0.0005679610635483172,0.0007280958759464427,0.00016013481239812548,0.15400337030995312,24.27101611011691
2460.0,41.0,3371.5724127386975,3413.1398146051515,-0.07254880240692643,-0.0010882320361038965,0.0007235521874380561,-0.0003646798486658404,0.15911699621664602,24.256150960607094
2520.0,42.0,3293.8926261462366,3353.5162203756936,-0.1040628031177126,-0.0015609420467656888,0.0007148463311492248,-0.000846095715616464,0.1711523928904116,24.241376261455354
2580.0,43.0,3203.3683215379006,3278.442270956797,-0.13102875998354335,-0.0019654313997531504,0.0007023587947750993,-0.0012630726049780512,0.18157681512445129,24.226671162148925
2640.0,44.0,3103.9558454088806,3191.1990581828386,-0.15226813129235428,-0.002284021969385314,0.000686635343577074,-0.00159738662580824,0.189934665645206,24.212016761677877
2700.0,45.0,3000.0,3095.5995290914193,-0.1668526546001369,-0.0025027898190020533,0.0006683631678219915,-0.0018344266511800618,0.19586066627950155,24.197396865360076
2760.0,46.0,2896.04415459112,2995.82184184127,-0.17414491625402823,-0.002612173743810423,0.0006483408492699749,-0.001963832894540448,0.1990958223635112,24.182798630783033
2820.0,47.0,2796.6316784621,2896.226760151685,-0.1738262094275972,-0.0026073931414139578,0.0006274434593194917,-0.001979949682094466,0.19949874205236165,24.16821307888662
2880.0,48.0,2706.1073738537634,2801.1670670027247,-0.16591046313848637,-0.0024886569470772956,0.0006065843141881801,-0.0018820726328891155,0.1970518158222279,24.153635450138335
2940.0,49.0,2628.4275872613034,2714.797327132014,-0.1507436334834921,-0.002261154502252381,0.0005866750586115617,-0.0016744794436408194,0.19186198609102048,24.139065390160642
3000.0,50.0,2566.9872981077806,2640.8923126198974,-0.12898858369706262,-0.0019348287554559393,0.0005685858225935427,-0.0013662429328623966,0.18415607332155992,24.124506954273727
